Name,Image,Source,Ingredients,
How to Make Traditional Ethiopian Food With Marcus Samuelsson • Tasty,http://img.youtube.com/vi/a0Z1vpJNrtE/hqdefault.jpg,https://www.youtube.com/watch?v=5XH9oIBsQvI&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, beer, bread, broccoli, broccoli rabe, butter, cake, cardamom, cheese, chili, chili pepper, chopped cilantro, chopped tomatoes, cilantro, coffee, crush, cumin, dough, drippings, fenugreek, flank steak, garlic, gin, ginger, greens, juice, lamb, loin, methi, milk, mustard, mustard greens, onions, oregano, pasta, pepper, ricotta, rosemary, sourdough, steak, tomatoes, vinegar",
"Easy Dinner For A Cozy Valentines Day At Home • Tasty",http://img.youtube.com/vi/1NZSLM3Phco/hqdefault.jpg,https://www.youtube.com/watch?v=c20PUnVNtxU&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, bread, butter, chicken, chocolate, cola, curry, dill, harissa, herbs, honey, juice, leeks, lemon, lemon juice, marshmallows, methi, onions, pepper, rice, soup, sprinkles, veggies",
How To Make A Filling Salad Recipe • Tasty,http://img.youtube.com/vi/nqyLZPpI_3s/hqdefault.jpg,https://www.youtube.com/watch?v=rIRfDNL12Fk&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, apples, arugula, bell pepper, black beans, boiled eggs, carrots, chicken, chickpeas, cream, croutons, cucumber, eggs, flour, fresh herbs, greens, grits, herbs, kale, methi, mustard, nuts, olives, onions, oregano, pasta, peas, pepitas, pepper, pitas, pomegranate, pomegranate seeds, potatoes, quinoa, red wine, sesame, shrimp, spinach, tomatoes, veggies, vinaigrette, vinegar, walnuts",
How To Roast Vegetables • Tasty,http://img.youtube.com/vi/NCHnpfbD894/hqdefault.jpg,https://www.youtube.com/watch?v=In7Sd5Cn_VI&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beets, butter, butternut squash, cauliflower, chili, cream, cumin, fresh parsley, garlic, herbs, olive oil, onion powder, paprika, parsley, pepper, pesto, potatoes, sprouts, squash, veggies",
"The Most Fool-Proof Roast Chicken Youll Ever Make • Tasty",http://img.youtube.com/vi/DcIS0onSv7U/hqdefault.jpg,https://www.youtube.com/watch?v=4Yvr-c6s_Mw&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, beef stock, carrots, celery, chicken, chicken stock, drumstick, feet, fish, fish stock, garlic, gin, herbs, homemade chicken stock, juice, kosher salt, onions, oysters, pepper, rosemary, roti, rum, sage, thyme,",
Holiday Garlic Herb Porchetta,http://img.youtube.com/vi/aq3JpRryfxI/hqdefault.jpg,https://www.youtube.com/watch?v=9CppibXfuuo&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"boneless, garlic, herbs, lemon, loin, pork, pork belly, pork roast",
Short Ribs Stuffed Sticky Rice As Made By Chef JJ Johnson,http://img.youtube.com/vi/4iM-UsX13W4/hqdefault.jpg,https://www.youtube.com/watch?v=o4t_jc0hSjo&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cinnamon, curry, jalape, juice, lamb, methi, orange, orange juice, red wine, rice, short rib, starch, sticky rice, uni",
How To Make Spaghetti And Meatballs,http://img.youtube.com/vi/gIe2CJYwkj8/hqdefault.jpg,https://www.youtube.com/watch?v=UZB3BZ0r62Y&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, crush, crushed tomatoes, fresh herbs, fresh onion, garlic, herbs, marinara sauce, meatballs, methi, onions, pasta, pasta sauce, ricotta, soften, spaghetti, tomato paste, tomatoes",
Mexican Carnitas As Made By Claudette Zepeda-Wilkins,http://img.youtube.com/vi/sghWzzRvIXE/hqdefault.jpg,https://www.youtube.com/watch?v=sed2BW39g60&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, chicken, methi, onions, pickled onion, pork, veggies",
How To Make French “Chicken With Wine” (Coq Au Vin),http://img.youtube.com/vi/lESyM-fdgfE/hqdefault.jpg,https://www.youtube.com/watch?v=dhFw_4BpBkE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bacon, bay leaf, bouquet garni, brandy, burgundy, chicken, crust, flour, fresh veget, garlic, gelatin, herbs, juice, marinade, methi, mushrooms, onions, parsley, pearl onions, pepper, soften, starch, tomato paste, veggies",
We Tried To Make Pizzas With Zero Waste,http://img.youtube.com/vi/rp-TqMxdfMY/hqdefault.jpg,https://www.youtube.com/watch?v=NcO2TXapvK8&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"basil, bread, bread flour, cheese, coffee, crust, dough, flour, fresh basil, gari, garlic, garlic powder, gin, ginger, methi, molasses, mozzarella cheese, nutritional yeast, olive oil, onions, oregano, pepper, pizza sauce, sake, steak, tomato paste, tomato sauce, tomatoes, tuna, vegan cheese, yeast",
Mexican Sopes with Diana and Elvira,http://img.youtube.com/vi/QZxXyvNhgc4/hqdefault.jpg,https://www.youtube.com/watch?v=7O6RNyVO60w&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"chili, dough, hot sauce, methi, steak, tomatoes",
Award-Winning Cuban Sandwich by El Cochinito,http://img.youtube.com/vi/OKJVZTMsLIY/hqdefault.jpg,https://www.youtube.com/watch?v=Pv4PFe6pcHE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, cumin, garlic, juice, lime, lime juice, marinade, milk, oregano, pepper, pickles, pork, pork butt, silver",
How I Make My Favorite Hispanic Recipes,http://img.youtube.com/vi/4ZgFO-O0-Ek/hqdefault.jpg,https://www.youtube.com/watch?v=-bTMtIyd_PI&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, bread, cheese, corn, cream, dulce de leche, eggs, gin, ground beef, guava, guava paste, heavy cream, methi, milk, plantains, pudding, sage, tomatoes",
Easy Chicken Curry with Kanchan Koya,http://img.youtube.com/vi/Ut6hZL0FbtA/hqdefault.jpg,https://www.youtube.com/watch?v=mwExFzKorws&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cardamom, cayenne, cayenne pepper, chicken, cinnamon, coriander, cumin, curry, mint, pepper, rice, spices",
Nicaraguan Vigorón and Tajadas,http://img.youtube.com/vi/CohPdJeIfIw/hqdefault.jpg,https://www.youtube.com/watch?v=U9bM_mnoOSg&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cabbage, gin, onions, vinegar, yuca",
Salvadoran Pupusas as Made by Curly and His Abuelita,http://img.youtube.com/vi/-7L0LhEd0GI/hqdefault.jpg,https://www.youtube.com/watch?v=AKZnowibf3Y&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, gin, sauerkraut, tortillas",
Family Arepa Recipe As Made By Cesar,http://img.youtube.com/vi/RvdLHU92glU/hqdefault.jpg,https://www.youtube.com/watch?v=iummgPuiGVk&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"avocado, bread, butter, cheese, chicken, cilantro, corn, cornmeal, dough, eggs, gin, ham, methi, pepper, roti, uni",
Kenyan Barbecue: Restaurant vs. Homemade,http://img.youtube.com/vi/SkRQMxDd55M/hqdefault.jpg,https://www.youtube.com/watch?v=FgFNFVwJx5E&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ahi, beef, chicken, cod, fresh herbs, goat, ham, herbs, lamb, marinade, methi, oats, pears, pectin, soup, vinegar",
Homemade Tamales Around Latin America,http://img.youtube.com/vi/eB41-Y7vPlM/hqdefault.jpg,https://www.youtube.com/watch?v=v5jEmQLcYCo&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, baking powder, baking soda, banana leaves, beef, corn, corn husks, dough, garbanzo beans, gin, ground beef, ketchup, lard, lime, methi, pork, raisins, soda, soften, tamales, tomatoes, yuca",
How I Make My Favorite Japanese Recipes,http://img.youtube.com/vi/T6GmeOnoZec/hqdefault.jpg,https://www.youtube.com/watch?v=1sSRvt8lzZw&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, cake, chicken, cream, curry, dough, eggs, flour, ketchup, mirin, mochi, noodles, nuts, pastry, ramen, rice, sake, soup, soy sauce, starch, tofu, udon, wasabi",
How to Make Smoked BBQ Pork Belly with JJ,http://img.youtube.com/vi/q_DkgmxQHwc/hqdefault.jpg,https://www.youtube.com/watch?v=XBJKi2tcKkE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"barbecue sauce, gin, pork, pork belly, steak",
Lamb Biryani,http://img.youtube.com/vi/N5QFGUmTGXQ/hqdefault.jpg,https://www.youtube.com/watch?v=OEi_ksI7EsU&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, goat, ham, lamb, methi, turkey, uni",
How I Make Viral Food Videos,http://img.youtube.com/vi/Ua-A1TyDgc8/hqdefault.jpg,https://www.youtube.com/watch?v=EafiIcz4TuA&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, cake, cheese, chicken, cream, melon, methi, noodles, potatoes, watermelon",
Pork Belly Adobo by Chef Leah Cohen,http://img.youtube.com/vi/UdSNLnlCpY8/hqdefault.jpg,https://www.youtube.com/watch?v=YpTFk5X18Y4&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"adobo, bacon, chicken, crush, pig, pork, pork belly, rice, sage",
Chilaquiles As Made By Andrea Mares,http://img.youtube.com/vi/tNntJvbyuNc/hqdefault.jpg,https://www.youtube.com/watch?v=WwvYif45iRU&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"avocado, cilantro, gin, queso fresco, tortillas, uni",
Arroz Con Pollo With Matt And Patrick,http://img.youtube.com/vi/orqkQ2e7Pe8/hqdefault.jpg,https://www.youtube.com/watch?v=EJ20DSVhjmM&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"carrots, chicken, gari, peas, rice",
Pollo Ciudad as made by Susan Feniger,http://img.youtube.com/vi/Js9pEiOygVI/hqdefault.jpg,https://www.youtube.com/watch?v=qzJePHIaabc&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"brown sugar, chicken, chili, cilantro, cilantro stems, cream, cumin, heavy cream, mushrooms, tomatoes, vinegar",
"The Tastiest Taco Ive Ever Eaten",http://img.youtube.com/vi/kD1Q0lo749g/hqdefault.jpg,https://www.youtube.com/watch?v=JbGFJp_6KdE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"avocado, cabbage, cassava, celery, chard, cheese, chili, chorizo, cilantro, coco, cocoa, cola, corn, cotija, cream, curry, gari, garlic, gin, grapefruit, jack, jack cheese, methi, milk, nuts, onions, orange, peanut sauce, peanuts, pesto, potatoes, red wine, roasted peanuts, salsa, slaw, tortillas, uni",
Short Rib Ragù,http://img.youtube.com/vi/utSKr1horSE/hqdefault.jpg,https://www.youtube.com/watch?v=TsDfr4qbNuU&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"browning, crust, dates, gin, methi, red wine, roti, short rib, steak, tomato paste,",
Homemade Chicken Shawarma As Made By Ben Stiller and Ahmed Badr,http://img.youtube.com/vi/P4b7muX5S_g/hqdefault.jpg,https://www.youtube.com/watch?v=ViTqj40BMGA&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"chicken, cream, garlic, garlic sauce, methi, uni",
Filipino-Style Pork Stir-Fried Noodles (Lechon Pancit) By Jeepney,http://img.youtube.com/vi/LKOb1s9nRwU/hqdefault.jpg,https://www.youtube.com/watch?v=LJoopODId7k&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"adobo, ale, banana leaves, drippings, garlic, ham, hamburger, juice, lemon, lemongrass, methi, onions, pig, pork, pork belly, rum, sage",
Bibimbap by Chef Esther Choi,http://img.youtube.com/vi/w_M2EzYRTlI/hqdefault.jpg,https://www.youtube.com/watch?v=X0KFIGH_Y1E&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, dumplings, honey, kimchi, rice, shiitake, turkey,",
Party Rice Around Africa,http://img.youtube.com/vi/F1ku3Rljj1c/hqdefault.jpg,https://www.youtube.com/watch?v=k7HdZejNUdg&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cake, calamari, gin, methi, mussels, pepper, potatoes, raisins, rice, shrimp,",
Carne Asada TacosWay,http://img.youtube.com/vi/m7RVCPoYggc/hqdefault.jpg,https://www.youtube.com/watch?v=asapqr-tsT4&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cactus, cheese, cilantro, hot sauce, uni",
Sartù Di Riso as made by Antoni Porowski,http://img.youtube.com/vi/areVnlUXbUU/hqdefault.jpg,https://www.youtube.com/watch?v=YiHjsOqxtk0&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"basil, bay leaf, essence, ham, methi, rice, risotto",
Best Classic Hummus / As Made By Alon Shaya,http://img.youtube.com/vi/cJI7bu0cUO0/hqdefault.jpg,https://www.youtube.com/watch?v=ziQJvKeETuo&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ahi, baking soda, bread, cauliflower, garbanzo beans, gin, hummus, pepper, sea salt, soda, tahini",
I Went To Japan To Make The Most Difficult Omelet,http://img.youtube.com/vi/rFAddL8g8mw/hqdefault.jpg,https://www.youtube.com/watch?v=mhW2ZLDLOTQ&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"chicken, corn, eggs, enokitake, fried rice, gin, goat, lemon, methi, milk, pepper, rice, sake, uni",
How to Make Tomato Seafood Stew (Cioppino) by Matthew Francis • Tasty,http://img.youtube.com/vi/Znpnzd5aoVs/hqdefault.jpg,https://www.youtube.com/watch?v=dP6V5ldIym0&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"butter, clams, fish, garlic, kosher salt, methi, mussels, pepper, scallops, squid, white wine",
Poori & Aloo As Made By Ritu And Swasti,http://img.youtube.com/vi/QewCLMzzgP8/hqdefault.jpg,https://www.youtube.com/watch?v=TZGWxUSmPbw&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, chili, dough, flour, green chilies, onions, peas, potatoes, soup, tomatoes",
How Soup Dumplings Are Made,http://img.youtube.com/vi/rY7HawoU-Cw/hqdefault.jpg,https://www.youtube.com/watch?v=A9jmZUr-Dls&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, chicken, cooking oil, dough, dumplings, flour, gelatin, gin, ham, pork, soup, uni",
"Becca & Bekahs Gimbap (Korean-Style Rice Rolls)",http://img.youtube.com/vi/lZ5I1ePhkug/hqdefault.jpg,https://www.youtube.com/watch?v=S6L1ZMOOtKw&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"america, crab, cucumber, ghee, gin, ham, methi, rice, rolls, seaweed, soup, spam, tuna",
How To Make Homemade Japanese Food,http://img.youtube.com/vi/7mz9UKbGyzo/hqdefault.jpg,https://www.youtube.com/watch?v=EuHlAA0UiQ8&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"barbecue sauce, bonito, bonito flakes, cabbage, cake, cheese, chicken, coffee, fish, flour, gin, methi, miso, mushrooms, noodles, nori, rabbit, rice, salmon, seaweed, soup, tofu, wakame",
Roasted Honey Barbecue Pork (Char Siu),http://img.youtube.com/vi/DiKAE6OuIdk/hqdefault.jpg,https://www.youtube.com/watch?v=cV-r5aZWOFE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, garlic, gin, ginger, hoisin sauce, honey, pork, pork roast, rice, rice wine, sesame, sesame oil,",
Hainanese Chicken Rice • Tasty,http://img.youtube.com/vi/THRhrh-ChBE/hqdefault.jpg,https://www.youtube.com/watch?v=8DappleWiqs&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"america, asian, chicken, garlic, gin, ginger, methi, rice, sage, sesame, sesame oil, whole chicken",
Ramadan Dishes for Suhoor & Iftar,http://img.youtube.com/vi/5I0Eit1wD34/hqdefault.jpg,https://www.youtube.com/watch?v=KCrjrUNWyZc&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, beef, chickpea flour, corn, corned beef, eggplant, eggs, flour, gin, jalape, methi, onions, potatoes, sage, sardines, sausages, tuna,",
Japanese Bento By Hiroko And Hitomi,http://img.youtube.com/vi/e8C6vn5k3Wc/hqdefault.jpg,https://www.youtube.com/watch?v=l4Lu2sbdxH0&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cod, cola, eggs, gin, methi, rice, rolls, sandwiches, seaweed",
Mesmerizing Pasta Art With Salty Seattle,http://img.youtube.com/vi/cqTcaJUUbMo/hqdefault.jpg,https://www.youtube.com/watch?v=lwLcSFw8w5o&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"butter, cheese, crackers, dumplings, gin, methi, orange, paccheri, pasta, ravioli, squash, tortellini, uni",
Taiwanese Beef Noodle Soup,http://img.youtube.com/vi/uLGkYRx7V7k/hqdefault.jpg,https://www.youtube.com/watch?v=oSbC_y6yQ9Q&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, beef, dumplings, methi, noodles, soup",
Thai Green Curry With Chicken,http://img.youtube.com/vi/qzlQnqVw39c/hqdefault.jpg,https://www.youtube.com/watch?v=EyB_BL2c8is&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"basil, chicken, chili, chili paste, chilli paste, coco, coconut, coconut milk, cream, curry, curry paste, green curry paste, milk, papaya, rice, whole chicken",
Homemade Lumpia,http://img.youtube.com/vi/YYrciWUwJMw/hqdefault.jpg,https://www.youtube.com/watch?v=oHt_Dc3lYtM&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"chili, chili sauce, cilantro, gin, ginger, lumpia wrappers, pastry, pork, raisins, sweet chili sauce",
Mini Power Pork Patty With Epic Meal Time,http://img.youtube.com/vi/8u_POdkWzqY/hqdefault.jpg,https://www.youtube.com/watch?v=79oFrWA47Ww&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, bacon, corn, gin, ham, pork, sage, saltines, steak",
Dumplings Around Asia,http://img.youtube.com/vi/tPLJXHdqEu4/hqdefault.jpg,https://www.youtube.com/watch?v=7PqVVjEW0LM&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cabbage, chives, chutney, dumplings, extract, flour, gyoza, masala, methi, pot stickers, soy sauce, tofu",
Vietnamese Shaking Beef,http://img.youtube.com/vi/Ni5EpLBVStM/hqdefault.jpg,https://www.youtube.com/watch?v=itE7v8zWPJQ&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"ale, beef, browning, cubed beef, greens, methi, rice,",
We Learned How To Make Pizza Like A Pro,http://img.youtube.com/vi/Q9SNOBrJo9I/hqdefault.jpg,https://www.youtube.com/watch?v=XbZXKjx31VY&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"basil, cheese, dough, flour, gari, olive oil, tomato sauce",
How To Make Show-Stopping Dinners,http://img.youtube.com/vi/nUrMrPzbkis/hqdefault.jpg,https://www.youtube.com/watch?v=b1KxAHVAbMg&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"English mustard, bacon, beef, butter, cheese, chicken, cream, crust, duck, duck gin, ham, herbs, lard, methi, mushrooms, mustard, pasta, pastry, prosciutto, puff pastry, red wine,",
Couple Tries Home-Cooked Vs. $45 Burgers,http://img.youtube.com/vi/6nuiH-gzmIM/hqdefault.jpg,https://www.youtube.com/watch?v=mUwAWyHEQsc&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"avocado, bacon, beef, black beans, bread, cheese, corn, cornflour, crab, cream, cream cheese, dates, flour, green onions, juice, lettuce, lobster, methi, milk, onions, pepper, quinoa, tomatoes",
Savory Easter Pie (Pizza Rustica),http://img.youtube.com/vi/l1oB02811aU/hqdefault.jpg,https://www.youtube.com/watch?v=vyLEALTMAEI&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, crust, dough, eggs, ham, parsley, pepper, pepperoni, pie crust, prosciutto, salami, saltines",
Homemade Vs. Fast Food: Fried Chicken,http://img.youtube.com/vi/qjxwc20hhxA/hqdefault.jpg,https://www.youtube.com/watch?v=W59Yr5-Rwjc&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, butter, buttermilk, chicken, crust, flour, herbs, methi, milk, seasoned flour, stuffing, uni",
Wolfgang Puck’s Oscar Worthy Dishes,http://img.youtube.com/vi/ONZAeOIqsjA/hqdefault.jpg,https://www.youtube.com/watch?v=IZcd-VStBmo&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"baked potato, beef, black truffles, butter, caviar, champagne, chicken, chocolate, cola, cream, fish, gin, ham, lamb, lamb chops, methi, noodles, pasta, pastry, pesto, polenta, puff pastry, risotto, salmon, short rib, smoked salmon, tomato sauce, tomatoes, tortellini, truffles, vegetable stock",
Trinidadian Roti,http://img.youtube.com/vi/4qnna_CvmH0/hqdefault.jpg,https://www.youtube.com/watch?v=yIL_izJkY7o&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, butter, chicken, coco, coconut, coconut oil, cod, codfish, curry, fish, flatbread, methi, milk, oats, roti, veggies",
"Uncle Poohs Shrimp, Sausage, And Grits",http://img.youtube.com/vi/uAoUxQMP4Ik/hqdefault.jpg,https://www.youtube.com/watch?v=KD4X6vuI_2Y&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bacon, cayenne, cayenne pepper, eggs, grits, pepper, sage, shrimp, spices",
The Original Orange Chicken by Panda Express,http://img.youtube.com/vi/5Sa9nYKiYg0/hqdefault.jpg,https://www.youtube.com/watch?v=68I6hyutYyc&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"barbecue sauce, chicken, corn, crust, flour, gin, juice, ketchup, methi, oats, orange, orange juice, sesame, sesame oil, slaw, starch, syrup, vinegar, wheat",
Mangú con Los Tres Golpes,http://img.youtube.com/vi/o0Irz2Bk_ik/hqdefault.jpg,https://www.youtube.com/watch?v=VuAwALTubuY&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"butter, cheese, eggs, flour, fried eggs, mango, methi, onions, plantains, salami, sweet onion, vinegar",
Kenyan Beef Samosas,http://img.youtube.com/vi/lrEtyvREVtk/hqdefault.jpg,https://www.youtube.com/watch?v=Hm96arfjN0c&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bread, cream, dough, ice cream, milk",
Nigerian Beef Stew,http://img.youtube.com/vi/_wJ2oMUocco/hqdefault.jpg,https://www.youtube.com/watch?v=vjQiE69JVMQ&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, rice, uni",
Nigerian Chicken Curry,http://img.youtube.com/vi/YUmh3v0wx8w/hqdefault.jpg,https://www.youtube.com/watch?v=hQT7PN4Tzsg&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"gin, methi, potatoes, tuna,",
Virgin Islands Pates,http://img.youtube.com/vi/iQeXjy4oFqQ/hqdefault.jpg,https://www.youtube.com/watch?v=a0Z1vpJNrtE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, cake, chicken, crust, dough, empanada, fish, gin, ground beef, herbs, methi, pastry, pepper,",
"A Chefs Tips To Make Better Pizza At Home",http://img.youtube.com/vi/rq0zKcLNOho/hqdefault.jpg,https://www.youtube.com/watch?v=WcEx-jZIGE4&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beef, butter, dough, ham, milk, whole milk",
Homemade Vs. Restaurant Pizza,http://img.youtube.com/vi/iJL9p4QaN8I/hqdefault.jpg,https://www.youtube.com/watch?v=mvSNjWDQCAE&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"basil, cake, cheese, corn, cornmeal, crust, dough, flour, fresh basil, garlic, gin, methi, rice, rounds, salad",
Two-Toned Farfalle As Made By Salty Seattle,http://img.youtube.com/vi/69PzwuC18sw/hqdefault.jpg,https://www.youtube.com/watch?v=Dy1pllgysGM&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beets, butter, dough, eggs, flour, fresh veget, methi, pasta,",
"Giant Brontosaurus Rib: 5 Must-Try BBQ Dishes at Mighty Quinns",http://img.youtube.com/vi/81ed0qZHdNI/hqdefault.jpg,https://www.youtube.com/watch?v=1NZSLM3Phco&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"beer, bread, brioche, brisket, chicken, chicken breasts, cinnamon, coleslaw, cream, creme anglaise, crust, cucumber, eggs, milk, onions, paprika, pudding, pumpkin, rolls, rum, scallions, slaw, vanilla, vanilla sugar, wing sauce",
6 Must-Try Dishes at Blue Smoke BBQ,http://img.youtube.com/vi/4GVgZmzEme4/hqdefault.jpg,https://www.youtube.com/watch?v=ObL0w7OKOzY&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"bacon, beef, beef fat, beef ribs, blue cheese, bread, brisket, cheese, cheese dip, cheese sauce, corn, cornbread, cream, jalape, miso, noodles, pasta, pepper, roux, soy sauce, vinegar, white miso",
Steak & Roasted Veggies as made by Ayesha Curry,http://img.youtube.com/vi/H93ngQy_42s/hqdefault.jpg,https://www.youtube.com/watch?v=6oVLyg68rBI&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"crust, filet, herbs, honey, lime, pears, potatoes, sage, skirt steak, sprouts, steak, veggies",
Spaghetti Pie As Made By Gail Simmons,http://img.youtube.com/vi/CrN_aMv7cEs/hqdefault.jpg,https://www.youtube.com/watch?v=sIrqXlm3OK0&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, crush, crushed tomatoes, pasta, sandwiches, spaghetti, tomatoes, zucchini",
Stuffed Crust Pizza as Made by Jackson,http://img.youtube.com/vi/29JbjrhZq6g/hqdefault.jpg,https://www.youtube.com/watch?v=h7RyzY9nhiY&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cheese, dough, methi, onion soup, pepper, pepperoni, soup",
Mushroom Risotto As Made By Chef Marcel Vigneron,http://img.youtube.com/vi/e4M51MKILWw/hqdefault.jpg,https://www.youtube.com/watch?v=0D34rnujMzs&list=PL8zglt-LDl-iwBHEl3Pw1IhWGp9cfgMrc&t=0s,"cremini, methi, mushrooms, oyster mushrooms, rice, risotto, risotto rice, sushi rice",
